gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,curcd,act,at,ceq,csho,dvt,ebit,lct,lt,ni,sale,seq,costat,prcc_c
030870,20210630,2021,INDL,C,D,STD,AZPN,USD,768.3170,1454.0000,800.7570,67.9120,0.0000,362.9190,141.5300,653.2430,319.8030,709.3760,800.7570,A,152.2000
030932,20211231,2021,INDL,C,D,STD,NWBI,USD,,14501.5080,1583.5710,126.6120,100.2740,278.0940,,12917.9370,154.3230,536.0700,1583.5710,A,14.1600
030990,20211231,2021,INDL,C,D,STD,COF,USD,,432381.0000,61029.0000,413.8590,1426.0000,16551.0000,,371352.0000,12390.0000,32033.0000,61029.0000,A,145.0900
031368,20211231,2021,INDL,C,D,STD,HAFC,USD,,6858.5870,643.4170,30.4070,16.5140,151.8990,,6215.1700,98.6770,256.8460,643.4170,A,23.6800
031453,20211231,2021,INDL,C,D,STD,NSIT,USD,3568.3110,4689.0800,1509.2270,34.8970,0.0000,330.4270,2515.2570,3179.8530,219.3450,9436.1130,1509.2270,A,106.6000
031460,20211231,2021,INDL,C,D,STD,RCII,USD,,2993.3270,513.2760,66.1710,82.3030,454.5080,,2480.0510,134.9400,4583.4510,513.2760,A,48.0400
031564,20211231,2021,INDL,C,D,STD,ACIW,USD,937.4340,3158.7410,1244.7770,115.7300,0.0000,223.2970,754.1550,1913.9640,127.7910,1370.5980,1244.7770,A,34.7000
031587,20210131,2020,INDL,C,D,STD,DLTR,USD,5050.8000,20696.0000,7285.3000,233.3830,0.0000,2185.2000,3730.3000,13410.7000,1341.9000,25509.3000,7285.3000,A,108.0400
031607,20211231,2021,INDL,C,D,STD,NATI,USD,931.5490,2114.9850,1223.6970,132.2940,143.1130,143.2500,445.2140,891.2880,89.3150,1469.6810,1223.6970,A,43.6700
031673,20210930,2021,INDL,C,D,STD,ABC,USD,38802.6090,57337.8050,223.3540,208.0890,366.6480,2675.0110,41358.6410,56753.3940,1539.9320,213988.8430,223.3540,A,132.8900
031752,20211231,2021,INDL,C,D,STD,CBZ,USD,451.6740,1627.9340,704.5480,52.0380,0.0000,103.1400,423.2890,923.3860,70.8870,1104.9250,704.5480,A,39.1200
031764,20211231,2021,INDL,C,D,STD,BMRC,USD,,4314.2090,450.3680,15.9290,13.1070,68.4130,,3863.8410,33.2280,118.4850,450.3680,A,37.2300
031843,20211231,2021,INDL,C,D,STD,HLIT,USD,323.1270,693.6860,295.9130,102.9590,0.0000,19.4900,224.4610,396.8900,13.2540,507.1490,296.7960,A,11.7600
031846,20210531,2020,INDL,C,D,STD,DRI,USD,1871.1000,10656.1000,2813.1000,130.7630,203.9000,687.3000,1848.3000,7843.0000,629.3000,7196.1000,2813.1000,A,119.1200
031887,20210630,2021,INDL,C,D,STD,RMD,USD,1574.7570,4728.1250,2885.6790,145.6480,226.7130,917.5830,911.7660,1842.4460,474.5050,3196.8250,2885.6790,A,260.4800
031895,20211231,2021,INDL,C,D,STD,BHB,USD,,3709.2330,424.1470,15.0010,14.0720,69.7490,,3285.0860,39.2990,152.6870,424.1470,A,28.9300
033652,20210331,2020,INDL,C,D,STD,SKY,USD,499.7670,917.9020,568.6110,56.6400,0.0000,108.7590,263.6420,349.2910,84.8990,1420.8810,568.6110,A,30.9400
034010,20211231,2021,INDL,C,D,STD,CRK,USD,318.7360,4668.2290,1012.7790,232.9250,17.5000,1062.8510,633.9840,3480.4500,-241.7250,1850.7300,1187.7790,A,8.0900
034636,20210630,2021,INDL,C,D,STD,FOXA,USD,8749.0000,22926.0000,11123.0000,576.1840,272.0000,2765.0000,3002.0000,11540.0000,2150.0000,12909.0000,11123.0000,A,36.9000
035978,20211231,2021,INDL,C,D,STD,ARNC,USD,3168.0000,6580.0000,1545.0000,105.3270,0.0000,397.0000,2063.0000,5021.0000,-397.0000,7504.0000,1545.0000,A,33.0100
036691,20211231,2021,INDL,C,D,STD,IAC,USD,3073.9140,12300.2880,7175.2260,89.7110,0.0000,-27.7750,1379.1980,4532.5870,597.6150,3699.6270,7175.2260,A,130.7100
037445,20211231,2021,INDL,C,D,STD,AAN,USD,,1441.2650,718.1660,30.9780,13.2690,157.8370,,723.0990,109.9340,1845.5040,718.1660,A,24.6500
060800,20211231,2021,INDL,C,D,STD,SBGI,USD,2471.0000,12541.0000,-1770.0000,73.0890,60.0000,24.0000,1202.0000,14050.0000,-414.0000,6134.0000,-1770.0000,A,26.4300
060900,20211231,2021,INDL,C,D,STD,DISH,USD,7523.1820,48001.7250,15526.6710,528.9650,0.0000,3203.0350,6515.8860,32078.6120,2410.6420,17881.1060,15526.6710,A,32.4400
060902,20211231,2021,INDL,C,D,STD,HA,USD,2013.9050,4631.1200,569.0860,51.2330,0.0000,-394.2260,1111.0100,4062.0340,-144.7730,1596.5840,569.0860,A,18.3700
060914,20211231,2021,INDL,C,D,STD,LSI,USD,,6556.5970,3378.9990,83.5660,241.2000,340.6400,,2943.9230,249.3170,795.0880,3378.9990,A,153.1800
060923,20210131,2020,INDL,C,D,STD,PLAY,USD,118.8710,2352.8240,153.2320,47.6470,0.0000,-239.8850,271.6360,2199.5920,-206.9740,436.5120,153.2320,A,30.0200
060979,20211231,2021,INDL,C,D,STD,WAB,USD,3832.0000,18454.0000,10201.0000,185.8030,92.0000,954.0000,2910.0000,8215.0000,558.0000,7822.0000,10201.0000,A,92.1100
061155,20211231,2021,INDL,C,D,STD,AAWW,USD,1326.0220,6443.2430,2809.3370,29.2160,0.0000,740.7120,1420.0570,3633.9060,493.3170,4030.8290,2809.3370,A,94.1200
061163,20211231,2021,INDL,C,D,STD,SHO,USD,282.0960,3041.0490,1917.7170,219.3340,20.6380,-71.9270,175.7580,801.2750,34.2980,508.8070,2198.9670,A,11.7300
061179,20211231,2021,INDL,C,D,STD,KFRC,USD,372.1110,503.4010,188.4060,21.5040,20.1200,107.9420,160.4310,314.9950,75.1770,1579.9220,188.4060,A,75.2200
061181,20211231,2021,INDL,C,D,STD,IART,USD,1153.7160,3782.3830,1684.8040,84.7010,0.0000,278.0630,340.0210,2097.5790,169.0750,1542.4480,1684.8040,A,66.9900
061302,20211231,2021,INDL,C,D,STD,ACGL,USD,,45100.9450,12715.8960,378.9240,48.3430,1867.9900,,31545.8160,2156.8490,8916.6780,13545.8960,A,44.4500
061325,20211231,2021,INDL,C,D,STD,MD,USD,840.5640,2722.5460,896.4870,86.4230,0.0000,191.6380,427.3660,1825.8540,130.9640,1885.0910,896.4870,A,27.2100
061356,20211231,2021,INDL,C,D,STD,NOVT,USD,373.8250,1227.8830,521.2910,35.6010,0.0000,87.0530,183.9380,706.5920,50.3310,706.7930,521.2910,A,176.3300
061380,20211231,2021,INDL,C,D,STD,ERIE,USD,763.7300,2242.0570,1342.4780,52.2900,196.2940,318.0970,630.8630,899.5790,297.8600,2633.9770,1342.4780,A,192.6600
061388,20211231,2021,INDL,C,D,STD,RE,USD,,38185.2830,10139.1800,39.2660,246.6990,1022.4050,,28046.1030,1379.0830,11272.8980,10139.1800,A,273.9200
061399,20211231,2021,INDL,C,D,STD,MYGN,USD,484.8000,1320.7000,967.8000,80.0000,0.0000,-98.3000,204.3000,352.9000,-27.2000,690.6000,967.8000,A,27.6000
061408,20211231,2021,INDL,C,D,STD,THG,USD,,14254.3000,3144.9000,35.5000,103.5000,555.3000,,11109.4000,418.7000,5227.8000,3144.9000,A,131.0600
061418,20210930,2021,INDL,C,D,STD,RICK,USD,52.9500,364.6190,179.8230,9.0000,1.4400,51.9080,23.0250,185.3960,30.3360,195.2580,179.8230,A,77.8800
061420,20211231,2021,INDL,C,D,STD,POOL,USD,1769.0850,3230.1310,1071.3930,40.1930,119.5810,830.2840,744.4160,2158.7380,650.6240,5295.5840,1071.3930,A,566.0000
061483,20211231,2021,INDL,C,D,STD,DVA,USD,3167.7230,17121.4880,755.5080,97.2890,0.0000,1770.4330,2398.5330,14750.5080,978.4500,11618.7970,755.5080,A,113.7600
061487,20211231,2021,INDL,C,D,STD,BANR,USD,,16804.8720,1690.3270,34.2530,57.6020,305.5780,,15114.5450,201.0480,616.9160,1690.3270,A,60.6700
061490,20211231,2021,INDL,C,D,STD,OPK,USD,823.0130,2399.7150,1685.1260,681.4270,0.0000,-14.4610,330.0080,714.5890,-30.1430,1774.7180,1685.1260,A,4.8100
061494,20211231,2021,INDL,C,D,STD,HSIC,USD,3844.0350,8481.0910,3425.1260,137.1460,0.0000,874.5610,2306.5140,3804.5870,631.2320,12401.0210,3425.1260,A,77.5300
061519,20211231,2021,INDL,C,D,STD,SWM,USD,594.6000,2420.3000,682.2000,31.4500,55.3000,115.5000,231.1000,1738.1000,88.9000,1440.0000,682.2000,A,29.9000
061562,20211231,2021,INDL,C,D,STD,AEIS,USD,1162.2340,1817.3400,870.8510,37.5890,15.3850,173.2390,370.1960,945.8440,134.7360,1455.9540,870.8510,A,91.0600
061567,20210630,2021,INDL,C,D,STD,EL,USD,9768.0000,21971.0000,6057.0000,361.7590,757.0000,3072.0000,5298.0000,15023.0000,2870.0000,16229.0000,6057.0000,A,370.2000
061574,20211231,2021,INDL,C,D,STD,WAT,USD,1628.9420,3094.9320,367.5540,60.7280,0.0000,834.2100,680.5080,2727.3780,692.8430,2785.8740,367.5540,A,372.6000
061585,20211231,2021,INDL,C,D,STD,FFIC,USD,,8045.9110,679.6280,30.5260,26.5240,147.2530,,7366.2830,81.7930,292.2490,679.6280,A,24.3000
061591,20210430,2020,INDL,C,D,STD,NTAP,USD,6001.0000,9360.0000,685.0000,222.0000,427.0000,938.0000,3452.0000,8675.0000,730.0000,5744.0000,685.0000,A,66.2400
061635,20211231,2021,INDL,C,D,STD,NWPX,USD,228.2260,547.6790,283.3830,9.8710,0.0000,21.7380,64.0920,264.2960,11.5230,333.3130,283.3830,A,31.8000
061655,20211231,2021,INDL,C,D,STD,NVAX,USD,2155.1190,2576.7530,-351.6730,75.8410,0.0000,-1542.1430,2390.3190,2928.4260,-1743.7510,1146.2900,-351.6730,A,143.0700
061676,20211231,2021,INDL,C,D,STD,CTXS,USD,1718.9850,6975.5170,547.2570,124.8610,183.7880,363.2070,2354.0710,6428.2600,307.4990,3217.1700,547.2570,A,94.5900
061693,20211231,2021,INDL,C,D,STD,HTLF,USD,,19274.5490,2071.4730,42.2750,48.5590,396.7740,,17092.3710,219.9230,717.6950,2182.1780,A,50.6100
061711,20211231,2021,INDL,C,D,STD,TGTX,USD,330.9650,379.6290,237.1530,143.2510,0.0000,-344.7700,65.3840,142.4760,-348.1010,6.6890,237.1530,A,19.0000
061732,20210831,2021,INDL,C,D,STD,MSM,USD,1314.2450,2462.1150,1150.8710,55.4730,366.7640,371.7580,561.9280,1300.2430,216.9070,3243.2240,1150.8710,A,84.0600
061739,20211231,2021,INDL,C,D,STD,HIG,USD,,76578.0000,17509.0000,334.9260,519.0000,2534.0000,,58735.0000,2365.0000,21735.0000,17843.0000,A,69.0400
061811,20211231,2021,INDL,C,D,STD,SCCO,USD,6139.6000,18297.6000,8149.2000,773.1000,2473.8000,6065.1000,2250.0000,10089.8000,3397.1000,10934.1000,8149.2000,A,61.7100
062169,20210531,2020,INDL,C,D,STD,LNDC,USD,148.3210,502.9240,202.7840,29.3330,0.0000,5.8880,101.8880,300.1400,-32.6650,544.1610,202.7840,A,10.8500
062221,20210331,2020,INDL,C,D,STD,CMCO,USD,441.8420,1150.4320,530.1490,23.9840,5.7450,47.7190,183.8590,620.2830,9.1060,649.6420,530.1490,A,38.4400
062266,20211231,2021,INDL,C,D,STD,CSGS,USD,748.1990,1387.1490,436.6090,32.4950,32.6730,129.5590,695.1020,946.9050,72.3310,1046.4870,436.6090,A,57.6200
062374,20211231,2021,INDL,C,D,STD,IRM,USD,1441.2670,14450.0310,855.9520,289.7570,721.0320,901.3210,2018.5800,13520.5520,450.2190,4491.5310,855.9520,A,52.3300
062378,20211231,2021,INDL,C,D,STD,HUBG,USD,894.2880,2437.2940,1340.3140,34.5700,0.0000,239.5570,687.0690,1096.9800,171.4740,4232.3830,1340.3140,A,84.2400
062396,20210731,2021,INDL,C,D,STD,IDT,USD,388.1350,512.6550,164.8640,25.7610,0.0000,56.7110,339.3340,346.0410,96.4750,1446.9900,164.8640,A,44.1600
062475,20211231,2021,INDL,C,D,STD,ABUS,USD,160.6610,204.4850,169.4390,144.9880,12.1390,-71.6500,11.2210,35.0460,-76.2470,10.9880,169.4390,A,3.8900
062516,20211231,2021,INDL,C,D,STD,CENX,USD,618.2000,1569.9000,421.0000,91.2320,0.0000,70.6000,547.4000,1148.9000,-167.1000,2212.5000,421.0000,A,16.5600
062654,20211231,2021,INDL,C,D,STD,SASR,USD,,12590.7260,1519.6790,45.1190,60.3510,366.4890,,11071.0470,235.1070,552.3390,1519.6790,A,48.0800
062689,20211231,2021,INDL,C,D,STD,TRV,USD,,120466.0000,28887.0000,241.2000,876.0000,4798.0000,,91579.0000,3662.0000,34816.0000,28887.0000,A,156.4300
062723,20211231,2021,INDL,C,D,STD,TCX,USD,147.0040,539.5960,115.0920,10.7470,0.0000,-7.4150,173.6830,424.5040,3.3640,304.3370,115.0920,A,83.8200
062823,20211231,2021,INDL,C,D,STD,FCN,USD,1370.0270,3100.9090,1583.3210,34.3330,0.0000,308.9180,718.1160,1517.5880,234.9660,2776.2220,1583.3210,A,153.4200
062897,20211231,2021,INDL,C,D,STD,TUP,USD,648.2000,1255.4000,-207.1000,48.8800,0.0000,234.7000,555.9000,1462.5000,18.6000,1602.3000,-207.1000,A,15.2900
062921,20211231,2021,INDL,C,D,STD,NBIX,USD,972.8000,2072.5000,1374.0000,94.9000,0.0000,207.8000,245.8000,698.5000,89.6000,1133.5000,1374.0000,A,85.1700
062965,20211231,2021,INDL,C,D,STD,SSNC,USD,4252.2000,17333.0000,6165.4000,256.0000,174.0000,1264.2000,3851.1000,11109.8000,800.0000,5051.0000,6165.4000,A,81.9800
062979,20211231,2021,INDL,C,D,STD,SBSI,USD,,7259.6020,912.1720,32.3520,44.5690,150.3050,,6347.4300,113.4010,265.3230,912.1720,A,41.8200
063000,20211231,2021,INDL,C,D,STD,RUSHA,USD,1324.4540,3119.9770,1466.7490,54.6750,41.6830,307.6040,1003.5040,1653.2280,241.4150,5126.1420,1466.7490,A,55.6400
063080,20211231,2021,INDL,C,D,STD,ANSS,USD,1638.5740,6324.3140,4484.0480,87.0790,0.0000,519.3120,778.4920,1840.2660,454.6270,1906.7150,4484.0480,A,401.1200
063172,20210831,2021,INDL,C,D,STD,FDS,USD,933.5780,2224.9400,1016.3530,37.6150,120.2240,474.0410,315.7050,1208.5870,399.5900,1591.4450,1016.3530,A,486.0100
063186,20211231,2021,INDL,C,D,STD,QGEN,USD,2109.6020,6146.9540,3096.5500,227.0740,0.0000,669.3840,1517.4700,3050.4040,512.5990,2251.6570,3096.5500,A,55.5800
063232,20211231,2021,INDL,C,D,STD,OCFC,USD,,11739.6160,1516.5520,59.1750,44.5100,208.2810,,10223.0630,110.0760,394.0230,1516.5530,A,22.2000
063290,20211231,2021,INDL,C,D,STD,PEGA,USD,840.2180,1593.5310,416.0880,81.7120,9.7890,-109.8430,485.4040,1177.4430,-63.0400,1211.6530,416.0880,A,111.8200
063338,20211231,2021,INDL,C,D,STD,STRA,USD,367.7860,2305.8800,1713.9900,24.5920,59.1020,110.5850,195.7550,591.8900,55.0870,1131.6860,1713.9900,A,57.8400
063405,20211231,2021,INDL,C,D,STD,GERN,USD,187.2060,226.0340,126.4160,323.7320,0.0000,-115.1510,45.5210,99.6180,-116.1120,1.3930,126.4160,A,1.2200
063417,20211231,2021,INDL,C,D,STD,TTEC,USD,697.9870,1996.8040,522.2130,46.9900,42.2170,232.2530,444.3960,1402.4630,140.9700,2273.0620,522.2130,A,90.5500
063422,20211231,2021,INDL,C,D,STD,LAMR,USD,388.6070,6047.4940,1217.0890,101.2730,405.1740,519.0720,662.9650,4830.4050,388.0900,1787.4010,1217.0890,A,121.3000
063447,20210131,2020,INDL,C,D,STD,GES,USD,1232.5240,2465.8680,543.6630,64.2300,14.4260,-53.4390,762.5390,1896.3680,-81.2290,1802.5330,543.6630,A,22.6200
063456,20211231,2021,INDL,C,D,STD,CSV,USD,40.2120,1178.6310,128.0150,15.3320,7.2640,98.0580,60.7870,1050.6160,33.1590,375.8860,128.0150,A,64.4400
063527,20211231,2021,INDL,C,D,STD,SRCL,USD,575.5000,5473.1000,2398.7000,91.9000,0.0000,156.7000,731.7000,3070.3000,-27.8000,2646.9000,2398.7000,A,59.6400
063531,20211231,2021,INDL,C,D,STD,MVIS,USD,119.4300,130.2250,112.7540,164.3630,0.0000,-43.8690,12.4620,17.4710,-43.2000,2.5000,112.7540,A,5.0100
063643,20210131,2020,INDL,C,D,STD,ANF,USD,1661.6290,3314.9020,936.6280,62.3990,12.5560,13.4140,959.3990,2365.5900,-114.0210,3125.3840,936.6280,A,20.3600
063645,20211231,2021,INDL,C,D,STD,ENDP,USD,2714.5860,8767.4150,-1244.0310,233.6910,0.0000,856.6130,1629.9620,10011.4010,-613.2450,2993.2060,-1243.9860,A,3.7600
063650,20211231,2021,INDL,C,D,STD,SPPI,USD,103.9520,111.5480,47.5530,164.5020,0.0000,-139.9300,53.2290,63.9950,-158.6280,0.0000,47.5530,A,1.2700
063700,20211231,2021,INDL,C,D,STD,ATRS,USD,174.2720,257.5050,175.7580,170.0720,0.0000,27.3420,58.9300,81.7470,46.2890,183.9820,175.7580,A,3.5700
063725,20211231,2021,INDL,C,D,STD,WTBA,USD,,3500.2010,260.3280,16.5550,15.5430,76.3960,,3239.8730,49.6070,117.0090,260.3280,A,31.0700
063739,20211231,2021,INDL,C,D,STD,BJRI,USD,90.8150,1035.1660,333.7710,23.3040,0.0000,-17.2930,200.4340,701.3950,-3.6060,1087.0380,333.7710,A,34.5500
063763,20210131,2020,INDL,C,D,STD,HIBB,USD,439.8000,808.1660,391.0360,16.4790,0.0000,141.4430,225.3200,417.1300,74.2660,1419.6570,391.0360,A,46.1800
063781,20211231,2021,INDL,C,D,STD,WTFC,USD,,50142.1430,4086.1880,57.0540,98.6270,916.3710,,45643.4550,466.1510,1861.0030,4498.6880,A,90.8200
063847,20211231,2021,INDL,C,D,STD,PAG,USD,4075.4000,13464.6000,4070.0000,77.5740,142.5000,1356.4000,4274.6000,9369.6000,1187.8000,25554.7000,4070.0000,A,107.2200
063863,20211231,2021,INDL,C,D,STD,USNA,USD,365.1170,577.7400,395.1240,19.3930,0.0000,170.1920,160.7900,182.6160,116.5050,1186.4640,395.1240,A,101.2000
063876,20210331,2020,INDL,C,D,STD,TGI,USD,1554.4340,2450.9350,-818.8530,64.1850,0.0000,107.8460,718.3670,3269.7880,-450.9100,1869.7190,-818.8530,A,12.5600
063892,20211231,2021,INDL,C,D,STD,NOV,USD,4902.0000,9550.0000,4997.0000,392.6730,20.0000,-134.0000,1910.0000,4486.0000,-250.0000,5524.0000,4997.0000,A,13.5500
063927,20210731,2021,INDL,C,D,STD,UNFI,USD,3550.0000,7525.0000,1515.0000,56.4000,0.0000,403.0000,2487.0000,6011.0000,149.0000,26950.0000,1515.0000,A,49.0800
063986,20210331,2020,INDL,C,D,STD,PLUS,USD,777.5940,1076.7750,562.4100,13.5030,0.0000,108.6110,459.3640,514.3650,74.3970,1568.3230,562.4100,A,87.9500
064028,20211231,2021,INDL,C,D,STD,NUS,USD,872.9500,1906.4800,912.7720,49.9000,76.2720,292.5180,529.6940,993.7080,147.2660,2695.6690,912.7720,A,50.7500
064030,20211231,2021,INDL,C,D,STD,STLD,USD,6901.0230,12531.2340,6304.6410,194.9980,210.9390,4320.7050,2227.3690,6211.0630,3214.0660,18408.8500,6304.6410,A,62.0700
064061,20211231,2021,INDL,C,D,STD,FORR,USD,269.4880,680.1290,203.9070,19.0580,0.0000,38.9760,312.3360,476.2220,24.8440,494.3150,203.9070,A,58.7300
064088,20210331,2020,INDL,C,D,STD,VSAT,USD,991.2330,5349.4670,2351.4690,68.5290,0.0000,58.2330,708.4370,2962.2330,3.6910,2256.1070,2351.4690,A,32.6500
064166,20211231,2021,INDL,C,D,STD,DGX,USD,2741.0000,13611.0000,6444.0000,119.0000,307.0000,2444.0000,1753.0000,7049.0000,1995.0000,10788.0000,6444.0000,A,173.0100
064175,20211231,2021,INDL,C,D,STD,LAD,USD,3533.3000,11146.9000,4626.4000,29.5000,38.8000,1690.0000,2402.8000,6483.7000,1060.1000,22831.7000,4626.4000,A,296.9500
064223,20211231,2021,INDL,C,D,STD,DXPE,USD,404.5740,906.1920,358.6230,18.5800,0.0900,40.1570,181.0620,547.5000,16.4960,1113.9210,358.6390,A,25.6700
064275,20210531,2020,INDL,C,D,STD,CALM,USD,519.9310,1229.1740,1012.7810,48.8590,1.6520,-23.2820,90.0970,216.3930,2.0600,1348.9870,1012.7810,A,37.5400
064302,20211231,2021,INDL,C,D,STD,NSP,USD,1244.8480,1753.0850,-1.7740,38.3300,144.1790,173.3290,1128.5730,1754.8590,124.0800,4973.0700,-1.7740,A,118.1100
064306,20211231,2021,INDL,C,D,STD,KRC,USD,,10583.3970,5440.0600,116.4640,241.3480,286.5830,,4893.5270,628.1440,958.9560,5440.0600,A,66.4600
064327,20211231,2021,INDL,C,D,STD,CERS,USD,187.1020,237.4990,84.6190,173.6700,0.0000,-48.5490,78.5560,151.8820,-54.3740,159.5180,84.6190,A,6.8100
064334,20211231,2021,INDL,C,D,STD,VCEL,USD,158.4620,243.7050,170.4620,46.8800,0.0000,-7.8540,26.0520,73.2430,-7.4710,156.1840,170.4620,A,39.3000
064344,20210731,2021,INDL,C,D,STD,MTN,USD,1745.5860,6251.0560,1594.5990,40.4250,0.0000,281.6670,978.4010,4421.9880,127.8500,1909.7100,1594.5990,A,327.9000
064356,20211031,2021,INDL,C,D,STD,CIEN,USD,3188.9060,4865.2270,3020.0180,154.8590,0.0000,486.2130,909.0300,1845.2090,500.1960,3620.6840,3020.0180,A,76.9700
064389,20211231,2021,INDL,C,D,STD,SLGN,USD,2295.8490,7770.8460,1562.6960,110.4100,62.7310,545.3110,1508.5220,6208.1500,359.0810,5677.1050,1562.6960,A,42.8400
064410,20210228,2020,INDL,C,D,STD,KMX,USD,4116.7960,21541.5410,4364.6130,163.1720,0.0000,1002.8600,1698.5480,17176.9280,746.9190,20089.9590,4364.6130,A,94.4600
064536,20211231,2021,INDL,C,D,STD,EEFT,USD,3308.4230,4744.2760,1255.4810,51.1480,0.0000,222.6500,1852.6410,3488.7520,70.7270,2995.4430,1255.4810,A,119.1700
064547,20211231,2021,INDL,C,D,STD,SSB,USD,,41960.0320,4802.9400,69.3320,135.2010,845.3080,,37157.0920,475.5430,1439.0560,4802.9400,A,80.1100
064630,20210331,2020,INDL,C,D,STD,TTWO,USD,4220.5150,6028.2180,3331.8920,115.1630,0.0000,636.4290,2234.7150,2696.3260,588.8860,3372.7720,3331.8920,A,207.7900
064637,20210930,2021,INDL,C,D,STD,EMKR,USD,144.3190,180.8130,137.4660,36.9840,0.0000,19.8480,27.8200,43.3470,25.6430,158.4440,137.4660,A,6.9800
064699,20211231,2021,INDL,C,D,STD,FBC,USD,,25483.0000,2718.0000,53.1980,13.0000,904.0000,,22765.0000,533.0000,1854.0000,2718.0000,A,47.9400
064766,20211231,2021,INDL,C,D,STD,RMBS,USD,684.3640,1232.6460,862.3960,109.2920,0.0000,40.8480,267.2670,370.2500,18.3340,328.3040,862.3960,A,29.3900
064768,20211231,2021,INDL,C,D,STD,AMZN,USD,161580.0000,420549.0000,138245.0000,509.0000,0.0000,24429.0000,142266.0000,282304.0000,33364.0000,469822.0000,138245.0000,A,3334.3400
064794,20211231,2021,INDL,C,D,STD,UCBI,USD,,20946.7710,2125.8230,89.3500,76.0150,474.3400,,18724.5260,269.8010,736.6120,2222.2450,A,35.9400
064821,20211231,2021,INDL,C,D,STD,ARE,USD,,30219.3730,16189.5420,158.0440,688.8330,737.1300,,11186.1230,571.2470,2385.8820,16189.5420,A,222.9600
064853,20210331,2020,INDL,C,D,STD,QRVO,USD,2483.8040,7221.4700,4629.4250,112.5570,0.0000,942.2950,681.5810,2592.0450,733.6110,4015.3070,4629.4250,A,166.2700
064857,20211231,2021,INDL,C,D,STD,SRPT,USD,2604.0990,3147.9740,928.0090,87.1270,0.0000,-446.9100,452.7330,2219.9650,-418.7800,701.8870,928.0090,A,90.0500
064891,20210331,2020,INDL,C,D,STD,RL,USD,4208.0000,7887.5000,2604.4000,73.2000,0.0000,168.8000,1584.8000,5283.1000,-121.1000,4400.8000,2604.4000,A,103.7400
064901,20210930,2021,INDL,C,D,STD,MMS,USD,1079.4940,4118.9650,1480.3290,61.9540,68.8380,419.3500,789.4330,2638.6360,291.2000,4254.4850,1480.3290,A,79.6700
064925,20211231,2021,INDL,C,D,STD,BXP,USD,,22365.2580,5834.0200,156.5450,623.9930,976.9330,,14322.4620,505.1950,2892.1310,5843.5880,A,115.1800
064929,20210831,2021,INDL,C,D,STD,SLP,USD,139.3130,179.9780,165.7820,20.1420,4.8110,11.2530,11.5740,14.1960,9.7820,46.4660,165.7820,A,47.3000
064979,20211231,2021,INDL,C,D,STD,PPBI,USD,,21094.4290,2886.3110,94.3900,121.8870,545.2630,,18208.1180,339.8890,804.5890,2886.3110,A,40.0300
064997,20211231,2021,INDL,C,D,STD,FIX,USD,1027.3210,2209.1140,805.6660,36.0910,17.3840,186.8980,836.5540,1403.4480,143.3480,3073.6360,805.6660,A,98.9400
065006,20211231,2021,INDL,C,D,STD,HLX,USD,529.5380,2326.0280,1647.4690,151.1240,0.0000,-48.0560,278.2830,678.5590,-61.5380,674.7280,1647.4690,A,3.1200
065009,20211231,2021,INDL,C,D,STD,AROC,USD,186.5700,2589.9660,891.4380,154.0650,89.3430,138.4310,125.2540,1698.5280,28.2170,781.4610,891.4380,A,7.4800
065011,20211231,2021,INDL,C,D,STD,HSKA,USD,319.5550,604.0720,435.8540,10.7120,0.0000,0.7450,43.9260,168.2180,-1.1480,253.7390,435.8540,A,182.4900
065021,20210331,2020,INDL,C,D,STD,EGHT,USD,276.5330,678.4090,160.5040,109.1350,0.0000,-145.9520,121.3780,517.9050,-165.5850,532.3440,160.5040,A,34.4700
065084,20211231,2021,INDL,C,D,STD,CXW,USD,627.3840,3498.9380,1372.4680,120.2850,0.0000,247.1990,340.9680,2126.4700,-51.8960,1862.6160,1372.4680,A,9.9700
065108,20211231,2021,INDL,C,D,STD,JLL,USD,6387.7000,15505.0000,6184.9000,50.0240,0.0000,1128.2000,6486.5000,9083.8000,961.6000,19367.0000,6184.9000,A,269.3400
065228,20211231,2021,INDL,C,D,STD,UMPQ,USD,,30640.9360,2749.2700,216.6260,184.8710,665.5860,,27891.6660,420.3000,1313.9170,2749.2700,A,19.2400
065235,20211231,2021,INDL,C,D,STD,DHIL,USD,,286.1530,184.4230,3.1720,72.9610,76.7580,,83.9740,74.2010,199.8070,184.4230,A,194.2300
065275,20211231,2021,INDL,C,D,STD,BFAM,USD,540.2710,3640.0470,1179.2760,59.3050,0.0000,110.1180,622.1750,2460.7710,70.4590,1755.3070,1179.2760,A,125.8800
065290,20211231,2021,INDL,C,D,STD,SLG,USD,,11066.6290,4542.9440,66.0670,425.3230,124.9510,,5748.0490,449.7540,789.9780,4960.9510,A,71.7000
065343,20210831,2021,INDL,C,D,STD,PSMT,USD,697.2040,1705.7900,915.3450,30.7550,21.5310,159.0470,533.5520,789.5760,97.9630,3619.8710,915.3450,A,73.1700
065399,20210930,2021,INDL,C,D,STD,MTOR,USD,1286.0000,2938.0000,574.0000,70.1000,0.0000,223.0000,900.0000,2323.0000,199.0000,3818.0000,574.0000,A,24.7800
065406,20210331,2020,INDL,C,D,STD,PETS,USD,161.1870,187.4970,141.2720,20.2690,22.6390,37.7940,44.9350,46.2160,30.6030,309.2150,141.2810,A,32.0600
